pair_ID	sentence_A	sentence_B	relatedness_score	SemEval_set
3181	Uma criança pequena em um suéter rosa está escalando uma escada de concreto	Uma criança pequenina de suéter rosa está escalando uma escadaria de concreto	4.8	TRAIN
3182	Um grupo de jogadores de futebol está correndo no campo	Um grupo de pessoas jogando futebol está correndo no campo	4.8	TRAIN
3183	Uma batata está sendo cortada por um homem	Um homem está cortando uma batata	4.7	TRAIN
3184	Feno está sendo comido por uma vaca	Uma vaca está comendo grama	4.1	TRAIN
3185	Um homem está quebrando azulejos com as mãos	Azulejos estão sendo quebrados com suas mãos por um homem	4.9	TRAIN
3186	Uma menina está penteando seu cabelo	Uma menina está penteando o cabelo	4.6	TRAIN
3187	Quatro pessoas estão andando na praia	Um grupo de pessoas está em uma praia	4.6	TRAIN
3188	Uma criança loira está segurando uma garrafa amarela	Uma criança, que tem cabelo loiro, está segurando uma garrafa amarela	4.9	TRAIN
3189	Uma flauta está sendo tocada de maneira adorável por uma menina	Uma mulher está tocando flauta	3.7	TRAIN
3190	Um cachorro preto está pulando de uma pedra em uma lagoa	Um cachorro preto está pulando de uma doca para dentro da água	4.5	TRAIN
3191	Um menino está olhando um calendário	O menino está examinando um calendário	4.5	TRAIN
3192	Uma pessoa está fatiando uma cebola	Uma cebola está sendo fatiada por uma pessoa	5.0	TRAIN
3193	A mulher está cortando polvo cozido	Uma mulher está cortando um polvo	4.2	TRAIN
3194	A pimenta está sendo fatiada por uma mulher com uma faca	Uma mulher está fatiando uma pimenta verde	4.9	TRAIN
3195	Um homem e uma mulher estão caminhando pela floresta	O homem e a mulher estão andando através do bosque	5.0	TRAIN
3196	Um macaco está chutando uma pessoa	Uma pessoa está sendo chutada por um macaco	4.9	TRAIN
3197	Cereal está sendo comido pelo homem	O homem está comendo cereal	5.0	TRAIN
3198	Um jogador de futebol de campo está chutando a bola dentro do gol	Uma pessoa que joga futebol de campo está chutando uma bola para o gol	4.9	TRAIN
3199	Uma flauta está sendo tocada por uma menina	Uma menina está tocando um instrumento de sopro	4.4	TRAIN
3200	Um homem está apertando os botões de um micro-ondas	Os botões de um micro-ondas estão sendo apertados por um homem	4.8	TRAIN
3201	Um cachorro está abrindo uma lata de comida	Um cachorro está mordendo uma lata	3.3	TRAIN
3202	Um homem está abrindo uma pequenina embalagem que contém fones de ouvido	Um homem está abrindo um pacote que contém fones de ouvido	4.3	TRAIN
3203	O alho está sendo cortado em cubos por uma mulher	Uma mulher está picando alho	4.8	TRAIN
3204	O esquilo está correndo em círculos	Um esquilo está correndo em círculos	4.6	TRAIN
3205	Um cachorro cinza e sedoso está dormindo na grama e um cachorro castanho está olhando	Um cachorro sedoso cinza está deitado na grama e um cachorro castanho está olhando	4.5	TRAIN
3206	Quatro crianças do Oriente Médio, três meninas e um menino, estão subindo na gruta com um interior rosa	Um grupo de crianças está brincando em uma estrutura que é colorida	3.79	TRAIN
3207	Um homem e uma mulher estão andando agradavelmente	Uma mulher e um homem estão caminhando	4.9	TRAIN
3208	Um cachorro está na areia que está se espalhando no ar	Um cachorro está na areia que está sendo soprada pelo vento	4.8	TRAIN
3209	Dois cachorros estão correndo rapidamente por um parque	Dois animais estão correndo pelo parque	4.5	TRAIN
3210	Um homem está carregando uma árvore	Uma árvore está sendo apanhada por um homem	4.65	TRAIN
3211	Uma mulher está desajeitadamente colocando carne em uma frigideira	A carne está sendo despejada em uma frigideira	4.2	TRAIN
3212	Uma mulher está costurando com uma máquina	Uma mulher está usando uma máquina de costura	5.0	TRAIN
3213	Um cachorro castanho está correndo por um caminho nevado	Um cachorro está correndo em um caminho nevado	4.5	TRAIN
3214	Uma menina jovem está sentada em traje de banho	Uma menina jovem está sentada em um equipamento de natação	4.5	TRAIN
3215	Um homem está apaixonadamente tocando um violão	Algum homem está apaixonadamente tocando um violão	4.9	TRAIN
3216	Um homem está pulando em uma piscina de natação vazia	Um homem está pulando em uma piscina vazia	4.8	TRAIN
3217	Dois homens estão de pé perto da água e estão segurando varas de pesca	Dois homens estão segurando varas de pescar	4.4	TRAIN
3218	O cachorro com pelagem castanha está brincando ao ar livre	O cachorro castanho está brincando ao ar livre	4.8	TRAIN
3219	Um homem está usando um capacete de proteção e dançando	Um homem com um chapéu duro está dançando	4.7	TRAIN
3220	Um homem e uma mulher estão andando pela área arborizada	Um homem e uma mulher estão andando por uma área arborizada	4.5	TRAIN
3221	As pessoas estão andando por uma rua movimentada	As pessoas estão andando por uma rua que está lotada	4.82	TRAIN
3222	Dois ursos pandas estão deitados juntos	Dois pandas estão deitados juntos	5.0	TRAIN
3223	Carne está sendo picada em pedaços por uma mulher	Uma senhora está cortando carne em pedaços	4.8	TRAIN
3224	Uma jovem mulher está tocando o violão	Uma menina está tocando violão	4.5	TRAIN
3225	O homem está levantando pesos	Os pesos estão sendo levantados pelo homem	4.9	TRAIN
3226	A mulher está tocando a flauta	A flauta está sendo tocada pela mulher	4.9	TRAIN
3227	Os ovos estão sendo rachados em uma tigela por uma mulher	Uma mulher está rachando ovos em uma tigela	4.9	TRAIN
3228	Um papagaio está falando	O papagaio está falando	5.0	TRAIN
3229	A mulher está fritando uma costeleta de porco empanada	Uma mulher está cozinhando uma costeleta de porco que está empanada	4.4	TRAIN
3230	A mulher está pegando e segurando um bebê canguru	Uma mulher está pegando e segurando um canguru, que é um bebê, nos braços	4.7	TRAIN
3231	Um homem está enterrando uma bola de basquete no cesto e uma multidão está ao fundo	O jogador está enterrando a bola de basquete e uma multidão está ao fundo	4.7	TRAIN
3232	Uma mulher de vestido vermelho está tocando um instrumento	Um instrumento está sendo tocado por uma mulher em um vestido vermelho	4.9	TRAIN
3233	Duas pessoas usando roupas para neve estão no chão fazendo anjos da neve	Duas pessoas de roupas para neve estão deitadas na neve e estão fazendo anjos de neve	4.8	TRAIN
3234	Duas pessoas estão sentadas em cadeiras de gramado e estão lendo livros	Algumas pessoas estão sentadas em cadeiras no gramado e estão lendo livros	4.65	TRAIN
3235	Um cachorro está empurrando uma criança pequena para uma poça de chuva	O cachorro está empurrando um menino para a água	3.9	TRAIN
3236	O homem está temperando as salsichas	O homem está temperando a carne	4.4	TRAIN
3237	Os homens estão lutando com seus punhos em um ringue	Dois homens estão lutando com os punhos em um ringue	4.8	TRAIN
3238	Algum gato está brincando com uma melancia	Um gato está brincando com uma melancia	4.9	TRAIN
3239	A menina loira está dançando em frente ao equipamento de som	O equipamento na frente da menina loira dançando está tocando	3.9	TRAIN
3240	A pessoa está escovando um gato	Uma pessoa está escovando um gato	5.0	TRAIN
3241	O homem de chapéu branco está tocando violão no palco	Um homem de chapéu branco está tocando violão no palco	4.9	TRAIN
3242	Um menino está pulando de uma plataforma e dois outros meninos estão de pé e assistindo	Um menino está pulando de uma plataforma e dois outros meninos estão de pé e o encarando	4.8	TRAIN
3243	O homem está montando um cavalo perto de um riacho	Um cavalo está sendo montado por um homem	4.3	TRAIN
3244	Uma mulher está coletando água da torneira em uma caneca	Uma mulher está coletando água de uma torneira em uma caneca	4.8	TRAIN
3245	Um gato preto está balançando em um ventilador	Um gato está balançando em um ventilador	4.5	TRAIN
3246	Uma pessoa está dobrando um pedaço de papel	Alguém está dobrando um pedaço de papel	4.8	TRAIN
3247	Um homem está dançando	Um homem está realizando uma dança	4.8	TRAIN
3248	Um cachorro preto está pulando de uma bola de feno para outra bola de feno	Um cachorro preto está saltando de uma bola de feno para outra bola de feno	4.8	TRAIN
3249	Uma mulher velha está usando uma camisa com padrões de rosas e está desajeitadamente carregando dois jornais	Uma velha mulher está vestindo uma camisa com um padrão de rosas e está desajeitadamente carregando dois jornais	4.8	TRAIN
3250	O homem está comendo	A pessoa está comendo	4.4	TRAIN
3251	O praticante de snowboard está saltando sobre da neve branca	O praticante de snowboard está saltando corajosamente sobre a neve branca	4.5	TRAIN
3252	Uma pessoa está chutando uma bola de futebol de campo entre os pés	Não tem nenhuma pessoa chutando uma bola de futebol de campo entre as pernas de alguém	3.2	TRAIN
3253	A mulher está adicionando açúcar à carne	A mulher não está adicionando açúcar à carne	3.6	TRAIN
3254	Uma criança está batendo em uma bola de beisebol	Um menino está batendo numa bola de beisebol	4.4	TRAIN
3255	Um cachorro ao lado de uma árvore, que provavelmente é um pinheiro, está mordendo um balde	Um cachorro que é peludo e preto está em um quintal dos fundos e está carregando uma cesta em sua boca	2.5	TRAIN
3256	Uma mulher está fatiando uma batata	Uma mulher está fatiando uma cenoura	3.2	TRAIN
3257	Um lêmure está comendo	O animal com olhos grandes está dormindo	2.7	TRAIN
3258	Uma menina pequena está tocando um piano, que é muito grande, no palco	Uma menina pequena está tocando um piano de cauda no palco	4.4	TRAIN
3259	A menina com uniforme azul e branco não está torcendo	Uma menina de uniforme, que é azul, está levantando seu braço	2.7	TRAIN
3260	Um homem está fritando uma tortilha	Não tem nenhum homem fritando uma tortilha	3.8	TRAIN
3261	Um homem está polvilhando tempero em vários pães fatiados e com manteiga	Um homem está fatiando um pouco de alho e guardando o pão	3.0	TRAIN
3262	Um cachorro castanho está ajudando outro animal na frente do homem de calça	Dois cachorros estão lutando e se abraçando	2.3	TRAIN
3263	O homem não está cortando uma placa de papel	Um homem está cortando uma placa de papel	3.6	TRAIN
3264	Uma multidão de pessoas está perto da água	Um grupo de crianças vestindo a mesma roupa está esperando em um portão e uma está beijando a mãe	1.6	TRAIN
3265	Não tem nenhum cachorro correndo e carregando um objeto na boca	Um cachorro está perseguindo outro e está segurando uma vara na sua boca	3.1	TRAIN
3266	Uma mulher está fatiando uma pimenta verde	A mulher com a faca não está fatiando uma pimenta	3.3	TRAIN
3267	Um capacete preto está sendo usado por um homem que está empurrando uma bicicleta	Um motociclista está usando um equipamento que é preto	3.5	TRAIN
3268	Algumas crianças estão pulando em um trampolim	Dois meninos estão brincando em um trampolim	4.1	TRAIN
3269	Uma mulher sentada está cantando uma música e tocando violão	Uma mulher em uma pedra está deitada sobre um cobertor e lendo um livro	2.6	TRAIN
3270	Um cachorro está empurrando uma criança pequena dentro de uma poça de chuva	O cachorro não está empurrando o menino na água	3.75	TRAIN
3271	Não tem nenhum homem montando um touro mecânico	Um homem está montando um touro mecânico	4.4	TRAIN
3272	A pessoa está cuidadosamente fatiando uma batata	O homem está fatiando a batata	4.3	TRAIN
3273	Um homem está dançando	Um homem está cantando apaixonadamente	2.4	TRAIN
3274	Um homem branco está passeando com um cachorro pela água marrom com dificuldade	Um cachorro branco e castanho está andando pela água com dificuldade	3.6	TRAIN
3275	A mulher usando calça prata com boca de sino rosa e um cachecol vermelho está andando de bicicleta alegremente	Uma mulher que está usando um boá rosa está andando de bicicleta por uma ponte construída para pedestres	3.0	TRAIN
3276	Um homem está cantando apaixonadamente	Um homem está dançando	2.4	TRAIN
3277	Um homem está extraindo perigosamente facas de uma árvore	O homem está fazendo um truque de magia	2.0	TRAIN
3278	Uma pessoa está fatiando uma cenoura em pedaços	Uma pessoa está juntando pedaços de uma cebola	2.5	TRAIN
3279	Um homem está imóvel	Um homem está dançando	3.3	TRAIN
3280	Um homem está entrando em um carro	Um homem está entrando em um carro em uma garagem	4.2	TRAIN
3281	Alguém está dando comida a um animal	Ninguém está alimentando um animal	3.6	TRAIN
3282	Um homem está despejando um prato de queijo ralado em uma panela de molho	A senhora está adicionando queijo ao molho	3.7	TRAIN
3283	Um animal está rolando de um lado para outro no jardim	Um cachorro está rolando de um lado para o outro	4.2	TRAIN
3284	Um gato está se afastando de um pouco de milho	Um gato está comendo um pouco de milho	2.7	TRAIN
3285	Uma mulher está fatiando uma cenoura	Uma senhora oriental está cortando uma cenoura em pedaços finos	4.4	TRAIN
3286	Um homem está tocando um instrumento	Um homem está tocando o violão	4.4	TRAIN
3287	Quatro pessoas estão flutuando em um bote	Pessoas estão remando perto de um bote que está sendo navegado	2.9	TRAIN
3288	Um homem está afagando um jacaré na boca	Vegetais picados estão sendo despejados dentro de uma panela no fogão por uma pessoa	1.0	TRAIN
3289	Alguns cavalos estão competindo furiosamente sobre a grama verde e pulando um obstáculo	Alguns corredores frenéticos sobre a grama verde estão gritando aos cavalos pulando um obstáculo	3.4	TRAIN
3290	Um homem está cortando um tronco com um machado	O homem está cortando um tronco de árvore com um machado	3.7	TRAIN
3291	Violão está sendo tocado por dois homens	Dois homens estão conversando	1.45	TRAIN
